Title	Issue #	Month	Year	Publisher	Genre	Format	Condition	# of Copies	Value	Notes 1	Notes 2	GCD URL	CV URL
Voyage to the Bottom of the Sea	9			Gold Key		Standard comic	4.5 Very Good +	1	$10			http://my.comics.org/issue/21203/	
Wally the Wizard	1			Marvel		Standard comic		1	$5				
Walt Disney Comics Digest	13			Gold Key		Standard comic	2.0 Good	1	$4			http://my.comics.org/issue/22813/	
Walt Disney Comics Digest	14			Gold Key		Standard comic	1.0 Fair	1	$1			http://my.comics.org/issue/22869/	
Walt Disney Comics Digest	24			Gold Key		Standard comic	2.0 Good	1	$3			http://my.comics.org/issue/23205/	
Walt Disney Comics Digest	34			Gold Key		Standard comic	2.0 Good	1	$3			http://my.comics.org/issue/24982/	
Walt Disney Comics Digest	37			Gold Key		Standard comic	2.0 Good	1	$3		Andrade bros classic	http://my.comics.org/issue/25487/	
Walt Disney Comics Digest	43			Gold Key		Standard comic	2.0 Good	1	$2		Andrade bros classic	http://my.comics.org/issue/26707/	
Walt Disney Comics Digest	44			Gold Key		Standard comic	2.0 Good	1	$5		Andrade bros classic	http://my.comics.org/issue/26930/	
Walt Disney Comics Digest	49			Gold Key		Standard comic	8.5 Very Fine +	1	$14			http://my.comics.org/issue/27790/	
Walt Disney Comics Digest	53			Gold Key		Standard comic	8.0 Very Fine	1	$10			http://my.comics.org/issue/28608/	
Walt Disney Comics Digest	55			Gold Key		Standard comic	8.5 Very Fine +	1	$12			http://my.comics.org/issue/29054/	
Walt Disney Comics Digest	56			Gold Key		Standard comic	2.0 Good	1	$2			http://my.comics.org/issue/29266/	
Walt Disney Presents the Happiest Millionaire	1		1968	Gold Key		Standard comic		1	$0			https://my.comics.org/issue/21791/	
Walt Disney Showcase	1			Gold Key		Standard comic	8.5 Very Fine +	1	$22			http://my.comics.org/issue/23800/	
Walt Disney Showcase	10			Gold Key		Standard comic	4.5 Very Good +	1	$7			http://my.comics.org/issue/25478/	
Walt Disney Showcase	13			Gold Key		Standard comic	2.0 Good	1	$2			https://my.comics.org/issue/25967/	
Walt Disney Showcase	18			Gold Key		Standard comic	2.0 Good	1	$3			http://my.comics.org/issue/25478/	
Walt Disney Showcase	20			Gold Key		Standard comic	2.0 Good	1	$2			http://my.comics.org/issue/25478/	
Walt Disney Showcase	21			Gold Key		Standard comic	2.0 Good	1	$2			https://my.comics.org/issue/27353/	
Walt Disney Showcase	24			Gold Key		Standard comic	6.0 Fine	1	$6			http://my.comics.org/issue/25478/	
Walt Disney Showcase	38			Gold Key		Standard comic	2.0 Good	1	$2			https://my.comics.org/issue/25580/	
Walt Disney Showcase	41			Gold Key		Standard comic	1.0 Fair	1	$0			http://my.comics.org/issue/25478/	
Walt Disney Showcase	42			Gold Key		Standard comic	6.0 Fine	1	$6			https://my.comics.org/issue/31903/	
Walt Disney Showcase	44		1978	Gold Key	Movie	Standard comic	6.0 Fine	1	$9		small tear on back cover	http://my.comics.org/issue/32279/	
Walt Disney Showcase	47			Gold Key		Standard comic	4.0 Very Good	1	$4			http://my.comics.org/issue/25478/	
Walt Disney Showcase	51			Gold Key	Funny Animal	Standard comic	6.5 Fine +	1	$7			http://my.comics.org/issue/33558/	
Walt Disney's Christmas Parade	4		1966	Gold Key		Standard comic	4.5 Very Good +	1	$15			http://my.comics.org/issue/65190/	
Walt Disney's Christmas Parade	8			Gold Key		Standard comic	6.0 Fine	1	$2		no poster	https://my.comics.org/issue/65194/?issue_detail=	
Walt Disney's Christmas Parade	9			Gold Key		Standard comic	1.0 Fair	1	$2			http://my.comics.org/issue/65195/	
Walt Disney's Comics and Stories	49	Oct.	1944	Dell		Standard comic	0.5 Poor	1	$15	Kelly c.	no cover	http://my.comics.org/issue/3925/	
Walt Disney's Comics and Stories	72	Sept.	1946	Dell		Standard comic	2.0 Good	1	$20	Kelly c		https://www.comics.org/issue/5355/	
Walt Disney's Comics and Stories	82	July	1947	Dell		Standard comic	2.0 Good	1	$20	Kelly c.		http://my.comics.org/issue/6042/	
Walt Disney's Comics and Stories	93	June	1948	Dell		Standard comic	2.0 Good	1	$19	Kelly c.		http://my.comics.org/issue/6803/	
Walt Disney's Comics and Stories	104	May	1949	Dell		Standard comic	2.0 Good	1	$19	Barks c.		https://my.comics.org/issue/7579/?issue_detail=	
Walt Disney's Comics and Stories	118	July	1950	Dell		Standard comic	2.0 Good	1	$10	Kelly c.		https://my.comics.org/issue/8367/	
Walt Disney's Comics and Stories	120	Sept.	1950	Dell		Standard comic	2.0 Good	1	$10			https://my.comics.org/issue/8458/	
Walt Disney's Comics and Stories	125	Feb.	1951	Dell		Standard comic	2.0 Good	1	$16		1st app Junior Woodchucks	https://my.comics.org/issue/8743/	
Walt Disney's Comics and Stories	127	April	1951	Dell		Standard comic	2.0 Good	1	$12			http://my.comics.org/issue/8877/	
Walt Disney's Comics and Stories	130	July	1951	Dell		Standard comic	2.0 Good	1	$12			http://my.comics.org/issue/9040/	
Walt Disney's Comics and Stories	132	Sept.	1951	Dell		Standard comic	4.0 Very Good	1	$24			https://my.comics.org/issue/9149/	
Walt Disney's Comics and Stories	135	Dec.	1951	Dell		Standard comic	4.0 Very Good	1	$22			https://my.comics.org/issue/9316/?issue_detail=	
Walt Disney's Comics and Stories	136	Jan.	1952	Dell		Standard comic	4.0 Very Good	1	$22			https://my.comics.org/issue/9403/?issue_detail=	
Walt Disney's Comics and Stories	137	Feb.	1952	Dell		Standard comic	2.0 Good	1	$11			https://my.comics.org/issue/9460/?issue_detail=	
Walt Disney's Comics and Stories	141	June	1952	Dell		Standard comic	2.0 Good	1	$10			https://my.comics.org/issue/9737/?issue_detail=	
Walt Disney's Comics and Stories	143	Aug.	1952	Dell		Standard comic	2.0 Good	1	$10			http://my.comics.org/issue/9883/	
Walt Disney's Comics and Stories	144	Sept.	1952	Dell		Standard comic	2.0 Good	1	$10			https://my.comics.org/issue/9956/?issue_detail=	
Walt Disney's Comics and Stories	145		1952	Dell		Standard comic	3.0 Good/Very Good	1	$10			http://my.comics.org/issue/10033/	
Walt Disney's Comics and Stories	146	Nov.	1952	Dell		Standard comic	2.0 Good	1	$10			http://my.comics.org/issue/10104/	
Walt Disney's Comics and Stories	148	Jan.	1953	Dell		Standard comic	4.0 Very Good	1	$20			https://www.comics.org/issue/10267/?issue_detail=	
Walt Disney's Comics and Stories	149		1953	Dell		Standard comic	2.0 Good	1	$10			http://my.comics.org/issue/10330/	
Walt Disney's Comics and Stories	150	March	1953	Dell		Standard comic	4.0 Very Good	1	$20			https://my.comics.org/issue/10401/?issue_detail=	
Walt Disney's Comics and Stories	151	Feb.	1954	Dell	Funny Animal	Standard comic	2.0 Good	1	$9			http://my.comics.org/issue/10470/	
Walt Disney's Comics and Stories	153			Dell		Standard comic	2.0 Good	1	$0		no cover	http://my.comics.org/issue/10613/	
Walt Disney's Comics and Stories	154			Dell		Standard comic	0.5 Poor	1	$0		no cover	http://my.comics.org/issue/10682/	
Walt Disney's Comics and Stories	156	Sept.	1953	Dell		Standard comic	4.5 Very Good +	1	$22			https://my.comics.org/issue/10800/?issue_detail=	
Walt Disney's Comics and Stories	157	Oct.	1953	Dell	Funny Animal	Standard comic	1.0 Fair	1	$4			http://my.comics.org/issue/10861/	
Walt Disney's Comics and Stories	158	Nov.	1953	Dell	Funny Animal	Standard comic	4.0 Very Good	1	$18			http://my.comics.org/issue/10921/	http://my.comics.org/issue/10921/cover/4
Walt Disney's Comics and Stories	159	Dec.	1953	Dell	Funny Animal	Standard comic	4.0 Very Good	1	$18				
Walt Disney's Comics and Stories	160	Jan.	1954	Dell		Standard comic	1.0 Fair	1	$5			https://www.comics.org/issue/11077/?issue_detail=	
Walt Disney's Comics and Stories	161	Feb.	1954	Dell	Funny Animal	Standard comic	2.0 Good	1	$9			http://my.comics.org/issue/11130/	
Walt Disney's Comics and Stories	163		1954	Dell		Standard comic	2.0 Good	1	$9			http://my.comics.org/issue/11250/	
Walt Disney's Comics and Stories	164	May	1954	Dell	Funny Animal	Standard comic	3.0 Good/Very Good	1	$13			http://my.comics.org/issue/11309/	
Walt Disney's Comics and Stories	165	May	1954	Dell	Funny Animal	Standard comic	3.0 Good/Very Good	1	$13			http://my.comics.org/issue/11390/	
Walt Disney's Comics and Stories	167		1954	Dell	Funny Animal	Standard comic	2.0 Good	1	$0			http://my.comics.org/issue/11518/	
Walt Disney's Comics and Stories	168			Dell		Standard comic	4.0 Very Good	1	$18			http://my.comics.org/issue/11580/	
Walt Disney's Comics and Stories	169		1954	Dell		Standard comic	2.0 Good	1	$9			http://my.comics.org/issue/11638/	
Walt Disney's Comics and Stories	170		1954	Dell	Funny Animal	Standard comic	4.0 Very Good	1	$18			http://my.comics.org/issue/11702/	
Walt Disney's Comics and Stories	171	Dec.	1954	Dell		Standard comic	4.0 Very Good	1	$16			https://www.comics.org/issue/11761/?issue_detail=	
Walt Disney's Comics and Stories	175	April	1955	Dell		Standard comic	4.0 Very Good	1	$8			https://my.comics.org/issue/12020/?issue_detail=	
Walt Disney's Comics and Stories	176	may	1955	Dell	Funny Animal	Standard comic	2.0 Good	1	$8			http://my.comics.org/issue/12077/	
Walt Disney's Comics and Stories	177		1955	Dell	Funny Animal	Standard comic	2.0 Good	1	$8			http://my.comics.org/issue/12141/	
Walt Disney's Comics and Stories	179		1955	Dell	Funny Animal	Standard comic	3.0 Good/Very Good	1	$13			http://my.comics.org/issue/12279/	
Walt Disney's Comics and Stories	180	Sept.	1955	Dell	Funny Animal	Standard comic	3.0 Good/Very Good	1	$13			http://my.comics.org/issue/12342/	
Walt Disney's Comics and Stories	182	Nov.	1955	Dell		Standard comic	4.0 Very Good	1	$0			https://my.comics.org/issue/12470/	
Walt Disney's Comics and Stories	183	Dec.	1955	Dell		Standard comic	4.0 Very Good	1	$8			https://www.comics.org/issue/12529/?issue_detail=	
Walt Disney's Comics and Stories	186		1956	Dell	Funny Animal	Standard comic	2.0 Good	1	$45			http://my.comics.org/issue/12730/	
Walt Disney's Comics and Stories	187		1956	Dell	Funny Animal	Standard comic	7.0 Fine/Very Fine	1	$45			http://my.comics.org/issue/12782/	
Walt Disney's Comics and Stories	188	May	1956	Dell		Standard comic	4.0 Very Good	1	$16			https://www.comics.org/issue/12835/?issue_detail=	
Walt Disney's Comics and Stories	189	June	1956	Dell	Funny Animal	Standard comic	2.0 Good	1	$0			https://my.comics.org/issue/12884/?issue_detail=	
Walt Disney's Comics and Stories	191		1956	Dell		Standard comic	2.0 Good	1	$8			http://my.comics.org/issue/13024/	
Walt Disney's Comics and Stories	192	Sept.	1956	Dell		Standard comic	2.0 Good	1	$8			http://my.comics.org/issue/13090/	
Walt Disney's Comics and Stories	193	Oct.	1956	Dell		Standard comic	4.0 Very Good	1	$16		2nd copy poor, no cover	http://my.comics.org/issue/13141/	
Walt Disney's Comics and Stories	194		1956	Dell		Standard comic	2.0 Good	1	$8			http://my.comics.org/issue/13192/	
Walt Disney's Comics and Stories	196	Jan.	1957	Dell		Standard comic	4.0 Very Good	1	$16			https://my.comics.org/issue/13318/?issue_detail=	
Walt Disney's Comics and Stories	197	Feb.	1957	Dell		Standard comic	1.0 Fair				Cover detached and ragged		
Walt Disney's Comics and Stories	198	March	1957	Dell		Standard comic	4.0 Very Good	1	$16			https://my.comics.org/issue/13438/?issue_detail=	
Walt Disney's Comics and Stories	199	April	1957	Dell		Standard comic	7.0 Fine/Very Fine	1	$16			https://my.comics.org/issue/13438/?issue_detail=	
Walt Disney's Comics and Stories	204	Sept.	1957	Dell	Funny Animal	Standard comic	3.0 Good/Very Good	1	$11			http://my.comics.org/issue/13817/	
Walt Disney's Comics and Stories	207	Dec.	1957	Dell		Standard comic	4.0 Very Good	1	$0			https://my.comics.org/issue/13959/?issue_detail=	
Walt Disney's Comics and Stories	208	Jan.	1958	Dell		Standard comic	4.5 Very Good +	1	$18			http://my.comics.org/issue/14213/	
Walt Disney's Comics and Stories	209	Feb.	1958	Dell	Funny Animal	Standard comic	3.0 Good/Very Good	1	$11			http://my.comics.org/issue/14257/	
Walt Disney's Comics and Stories	210		1958	Dell		Standard comic	2.0 Good	1	$7			http://my.comics.org/issue/14321/	
Walt Disney's Comics and Stories	214	July	1958	Dell	Funny Animal	Standard comic	3.0 Good/Very Good	1	$11			http://my.comics.org/issue/14504/	
Walt Disney's Comics and Stories	216	Sept.	1958	Dell		Standard comic	4.0 Very Good	1	$14			https://www.comics.org/issue/14627/?issue_detail=	
Walt Disney's Comics and Stories	218	Nov.	1958	Dell	Funny Animal	Standard comic	3.0 Good/Very Good	1	$11			http://my.comics.org/issue/14740/	
Walt Disney's Comics and Stories	220	Jan.	1959	Dell		Standard comic	4.0 Very Good	1	$14			https://www.comics.org/issue/14847/?issue_detail=	
Walt Disney's Comics and Stories	222		1959	Dell		Standard comic	2.0 Good	1	$7			http://my.comics.org/issue/14947/	
Walt Disney's Comics and Stories	223	April	1959	Dell		Standard comic	4.0 Very Good	1	$0			https://my.comics.org/issue/14994/	
Walt Disney's Comics and Stories	226		1959	Dell	Funny Animal	Standard comic	2.0 Good	1	$7			http://my.comics.org/issue/12782/	
Walt Disney's Comics and Stories	227	Aug.	1959	Dell		Standard comic	1.0 Fair	1	$3			https://www.comics.org/issue/15178/?issue_detail=	
Walt Disney's Comics and Stories	231	Dec.	1959	Dell		Standard comic	5.0 Very Good/Fine	1	$0			https://www.comics.org/issue/15424/?issue_detail=	
Walt Disney's Comics and Stories	233	Feb.	1960	Dell		Standard comic	4.0 Very Good	1	$0				
Walt Disney's Comics and Stories	235	April	1960	Dell		Standard comic	1.0 Fair	1	$3			https://www.comics.org/issue/15612/?issue_detail=	
Walt Disney's Comics and Stories	237	June	1960	Dell		Standard comic	1.0 Fair	1	$3			https://www.comics.org/issue/15700/?issue_detail=	
Walt Disney's Comics and Stories	238		1959	Dell	Funny Animal	Standard comic	4.0 Very Good	1	$14			http://my.comics.org/issue/15743/	
Walt Disney's Comics and Stories	239		1960	Dell	Funny Animal	Standard comic	1.0 Fair	1	$3			http://my.comics.org/issue/15788/	
Walt Disney's Comics and Stories	241		1960	Dell	Funny Animal	Standard comic	3.0 Good/Very Good	1	$8			http://my.comics.org/issue/15892/	
Walt Disney's Comics and Stories	243	Dec.	1960	Dell		Standard comic	4.0 Very Good	1	$12			http://my.comics.org/issue/16023/	
Walt Disney's Comics and Stories	247	April	1961	Dell		Standard comic	4.0 Very Good	1	$12			https://www.comics.org/issue/16214/	
Walt Disney's Comics and Stories	251	Aug.	1961	Dell		Standard comic	4.0 Very Good	1	$12			https://www.comics.org/issue/16403/?issue_detail=	
Walt Disney's Comics and Stories	253	Oct.	1961	Dell		Standard comic	2.0 Good	1	$6			https://www.comics.org/issue/16515/?issue_detail=	
Walt Disney's Comics and Stories	256	Jan.	1962	Dell		Standard comic	2.0 Good	1	$6			http://my.comics.org/issue/16740/	
